"Unless otherwise indicated, KCGA or its licensors own and retain all proprietary rights in the website and all material and information posted thereon, including without limitation photographs, text, graphics, logos, icons, content, sound recording, tutorials, audio/visual clips and design (collectively, “Content”). All of the materials contained on the Website are copyrighted, except where explicitly noted otherwise. The Futureed Pte Ltd site may be used only by you for assessments on Futureed Pte Ltd. These Terms and Conditions of Use do not grant to or create to you, any user, or any other person any proprietary interest or intellectual property rights in or to the Futureed Pte Ltd site or any assessment tools, or information or other content comprising or available on the Futureed Pte Ltd site. You may not use, copy, reproduce, republish, upload, post, transmit, distribute, or modify the trademarks or the Content, without the express permission of Futureed Pte Ltd in each instance, unless such Content is posted by you. The use of Futureed Pte Ltd or KCGA copyrighted materials on any other website is strictly prohibited. Futureed Pte Ltd and KCGA will aggressively enforce its intellectual property rights to the fullest extent of the law, including the seeking of criminal prosecution.","Terkecuali dinyatakan, semua isi, konten, materi, data, deskripsi, gambar maupun informasi yang ditampilkan pada Situs maupun yang ditempatkan atau terdapat dalam Situs termasuk tetapi tidak terbatas pada teks, grafik, logo, tombol ikon, materi, rekaman suara, tutorial, klip video/audio, dan desain (secara kolektif, ""Konten"") serta data Pemasok (termasuk pemasok konten) sepenuhnya merupakan milik KCGA atau pemegang lisensinya yang dilindungi oleh undang-undang . Segala materi yang tersedia dalam Situs adalah hak cipta dari KCGA, kecuali dinyatakan. Situs Futureed Pte Ltd hanya boleh digunakan oleh Anda untuk penilaian di Futureed Pte Ltd. Syarat dan Ketentuan ini tidak memberikan izin kepada Anda, semua pengguna, ataupun orang lain yang tertarik dengan hak milik, hak kekayaan intelektual, sarana alat, atau informasi atau konten lainnya yang tersedia di situs Futreed Pte Ltd. Anda tidak diizinkan untuk menggunakan, mempublikasikan, memanipulasi, mendistribusikan, menggandakan, menyebarluaskan dan/atau mereproduksi, memodifikasi, dengan cara maupun dalam bentuk atau format apapun, satu atau lebih isi, konten, materi, data, deskripsi, gambar maupun informasi yang ditampilkan pada Situs maupun salinannya untuk keperluan apapun termasuk tetapi tidak terbatas untuk keperluan bisnis Anda maupun dalam rangka kerjasama dengan pihak manapun tanpa izin tertulis dari Futureed Pte Ltd, kecuali konten yang dipublikasikan oleh Anda. Segala penggunaan atas hak cipta Futureed Pte Ltd atau KCGA yang terdapat di situs lain adalah dilarang. Dalam hal kami mengetahui adanya pelanggaran hak atas kekayaan intelektual, kami dapat mengambil tindakan hukum sesuai dengan ketentuan hukum dan peraturan perundang-undangan yang berlaku.","Kecuali dinyatakan lain, KCGA atau pemberi lisensinya memiliki dan memegang semua hak kepemilikan di website dan semua materi dan informasi yang diposting di atasnya, termasuk tanpa foto batasan, teks, grafik, logo, ikon, konten, rekaman suara, tutorial, klip audio / visual dan desain (secara kolektif, ""Konten""). Semua bahan yang terkandung di Website adalah hak cipta, kecuali secara eksplisit dinyatakan sebaliknya. Situs Future Pte Ltd hanya dapat digunakan oleh Anda untuk penilaian di Futureed Pte Ltd Syarat dan Ketentuan Penggunaan tidak memberikan atau membuat Anda, setiap pengguna, atau orang lain yang proprietary kepentingan atau hak kekayaan intelektual di atau ke situs Futureed Pte Ltd atau alat penilaian, atau informasi atau terdiri konten lainnya atau yang tersedia di situs Futureed Pte Ltd. Anda tidak dapat menggunakan, menyalin, mereproduksi, menerbitkan, upload, memasang, mengirimkan, mendistribusikan, atau memodifikasi merek dagang atau Konten, tanpa izin dari Futureed Pte Ltd di setiap contoh, kecuali Konten tersebut diposting oleh Anda. Penggunaan Futureed Pte Ltd atau KCGA hak cipta materi pada website lain sangat dilarang. Futureed Pte Ltd dan KCGA akan menegakkan hak kekayaan intelektualnya untuk sepenuhnya hukum, termasuk upaya pemeriksaan tindakan kriminal."
"Confidential Information","Informasi Konfidensial","Informasi rahasia"
"Confidential Information includes these terms, statements of work, license agreements, business and marketing plans and strategies, non-public business and technology information, trade secrets, Content included in assessments by you, any written materials marked as confidential and any other information, including visual and oral information, which reasonably should be understood to be confidential. Futureed Pte Ltd will use commercially reasonable technology, industry best practices to ensure the integrity and security of all Confidential Information with respect to theft, piracy, and unauthorized access.","Informasi Konfidensial berisi hal, laporan pekerjaan, perjanjian lisensi, strategi bisnis dan marketing, non-publik bisnis dan informasi teknologi, rahasia dagang, Konten yang tercantum dalam latihan Anda, segala tulisan yang mencantumkan konfidensial secara jelas dan segala informasi termasuk informasi visual dan oral yang dianggap sebagai konfidensial.<br/> Futureed Pte Ltd akan menggunakan teknologi yang tersedia secara komersial dan terbaik untuk memastikan integritas dan keamanan Informasi Konfidensial dari ancaman pencurian, pembajakan dan akses yang tidak sah.","Ganti rugi Kewajiban Informasi Rahasia termasuk istilah-istilah ini, laporan kerja, perjanjian lisensi, bisnis dan rencana pemasaran dan strategi, bisnis non-publik dan teknologi informasi, rahasia dagang, Content termasuk dalam penilaian oleh Anda, setiap materi tertulis ditandai sebagai rahasia dan informasi lainnya , termasuk informasi visual dan lisan, yang cukup harus dipahami untuk menjadi percaya diri. Futures Pte Ltd akan menggunakan teknologi yang wajar secara komersial, industri praktek terbaik untuk memastikan integritas dan keamanan semua Informasi Rahasia sehubungan dengan pencurian, pembajakan, dan akses yang tidak sah."
"Indemnity Obligation","Ganti Rugi","Indemnity Kewajiban"
"To the extent allowed by law, you agree to indemnify and hold harmless KCGA against any and all claims and expenses, including reasonable attorneys’ fees, arising from the use of KCGA products, services and this web site. This indemnification expressly includes your responsibility for any and all liability arising from the violation or infringement of copyrights, trademarks or other proprietary rights and from the use of any libelous or unlawful material submitted.","Sejauh diizinkan oleh hukum, Anda setuju untuk mengganti kerugian dan membebaskan KCGA dari setiap klaim dan pengeluaran, termasuk biaya pengacara, yang timbul dari penggunaan produk, layanan dan situs KCGA. Ganti rugi ini juga termasuk tanggung jawab Anda terhadap segala kewajiban yang muncul akibat pelanggaran terhadap hak cipta, merek dagang atau hak milik dan penggunaan terhadap materi yang menyebabkan pencemaran nama atau pelanggaran hukum.","Sejauh diizinkan oleh hukum, Anda setuju untuk mengganti kerugian dan menjaga KCGA tidak berbahaya terhadap setiap dan semua klaim dan biaya, termasuk biaya pengacara yang wajar, yang timbul dari penggunaan produk KCGA, layanan dan situs web ini. ganti rugi ini jelas mencakup tanggung jawab Anda untuk setiap dan semua kewajiban yang timbul dari pelanggaran atau pelanggaran hak cipta, merek dagang atau hak milik lainnya dan dari penggunaan bahan memfitnah atau melanggar hukum yang diajukan."
"Right To Terminate","Hak Untuk Memutuskan","Tepat Untuk Hentikan"
,,
"DISCLAIMER","PERNYATAAN PENYANGKALAN","PENOLAKAN"
"FUTUREED PTE LTD IS PROVIDED “AS IS” AND “WITH ALL FAULTS,” AND WITHOUT WARRANTY OF ANY KIND, AND USE OF FUTUREED PTE LTD IS AT EACH USER’S OWN RISK. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, KCGA DISCLAIMS ALL EXPRESS, AND IMPLIED WARRANTIES, AND CONDITIONS, WHETHER BY STATUTE, COMMON LAW, CUSTOM, COURSE OF DEALING, COURSE OF PERFORMANCE, USAGE OF TRADE, OR OTHERWISE, RELATING TO FUTUREED PTE LTD INCLUDING (BUT NOT LIMITED TO) ALL WARRANTIES AND CONDITIONS OF MERCHANTABILITY, MERCHANTABLE QUALITY, FITNESS FOR A PARTICULAR PURPOSE, TITLE, LACK OF VIRUSES, AND NON-INFRINGEMENT. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, FUTUREED PTE LTD MAKES NO REPRESENTATION, WARRANTY, OR GUARANTY RELATING TO THE SUITABILITY, RELIABILITY, AVAILABILITY, TIMELINESS, QUALITY, ACCURACY, OR COMPLETENESS OF FUTUREED PTE LTD, ANY DATA, INFORMATION, RECORD, OR RESULTS OBTAINED THROUGH OR RESULTING FROM THE USE OF FUTUREED PTE LTD, OR THE ACCURACY OF THE INFORMATIONAL CONTENT, FOR ANY PURPOSE. WITHOUT LIMITING THE GENERALITY OF THE FOREGOING, TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, KCGA MAKES NO REPRESENTATION, WARRANTY, OR GUARANTY THAT FUTUREED PTE LTD WILL MEET ANY USER’S REQUIREMENTS OR EXPECTATIONS, THAT FUTUREED PTE LTD WILL BE ERROR-FREE, THAT ANY DEFECTS OR ERRORS WILL BE CORRECTED, OR THAT THE DATA, INFORMATION, RECORDS OR OTHER RESULTS OBTAINED FROM THE USE OF FUTUREED PTE LTD WILL BE ACCURATE OR RELIABLE FOR ANY OTHER PURPOSE.","FUTUREED PTE LTD DISEDIAKAN ""SEBAGAIMANA ADANYA"" DAN ""DENGAN SEMUA KESALAHAN,"" DAN TANPA JAMINAN APAPUN, DAN PENGGUNAAN FUTUREED PTE LTD MERUPAKAN RESIKO PENGGUNA. SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, KCGA MENGABAIKAN SEMUA PERNYATAAN, JAMINAN, DAN KONDISI, APAKAH MELALUI UNDANG UNDANG, HUKUM, ADAT, PERJANJIAN, PERFORMA, PERDAGANGAN, ATAU SEBALIKNYA, BERHUBUNGAN DENGAN FUTUREED PTE LTD TERMASUK (TAPI TIDAK TERBATAS PADA) SELURUH JAMINAN DAN KONDISI YANG DIPERJUALBELIKAN, KUALITAS JUALBELI, KESANGGUPAN UNTUK TUJUAN TERTENTU, TITEL, KEKURANGAN VIRUS, DAN NON-PELANGGARAN. SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, FUTUREED PTE LTD TIDAK MEWAKILI, MENJAMIN, ATAU MEMBERIKAN GARANSI YANG BERHUBUNGAN DENGAN KECOCOKAN, KEPERCAYAAN, KEBERADAAN, KETEPATAN WAKTU, KUALITAS, AKURASI, ATAU KELENGKAPAN DARIPADA FUTUREED PTE LTD, SEGALA DATA, INFORMASI, REKAMAN, ATAU HASIL YANG DIPEROLEH MELALUI ATAU BERASAL DARI PENGGUNAAN FUTUREED PTE LTD, ATAU KEAKURATAN INFORMASI KONTEN, UNTUK TUJUAN APAPUN. TANPA MEMBATASI KETIDAKTETAPAN SEBELUMNYA, SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, KCGA TIDAK MEWAKILI, MENJAMIN, ATAU MEMBERI GARANSI BAHWA FUTUREED PTE LTD AKAN MEMENUHI PERMINTAAN ATAU HARAPAN PENGGUNA, BAHWA FUTUREED PTE LTD AKAN BEBAS DARI KESALAHAN, BAHWA SEGALA KEKURANGAN ATAU KESALAHAN AKAN DIKOREKSI, ATAU DATA, INFORMASI, REKAMAN ATAU HASIL YANG DIPEROLEH MELALUI PENGGUNAAN FUTUREED PTE LTD AKAN SELALU AKURAT DAN DAPAT DIANDALKAN.","FUTUREED PTE LTD DISEDIAKAN ""SEBAGAIMANA"" DAN ""DENGAN SEMUA KESALAHANNYA,"" DAN TANPA JAMINAN APAPUN, DAN PENGGUNAAN FUTURES PTE LTD MERUPAKAN RISIKO SETIAP PENGGUNA SENDIRI. SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, KCGA MENOLAK SEMUA EXPRESS, DAN JAMINAN, DAN KONDISI, BAIK MENURUT STATUTA, HUKUM UMUM, CUSTOM, KURSUS PENANGANAN, KINERJA, PENGGUNAAN DAGANG, ATAU LAINNYA, YANG BERKAITAN DENGAN FUTUREED PTE LTD TERMASUK (NAMUN TIDAK TERBATAS) SEMUA JAMINAN DAN KETENTUAN DIPERDAGANGKAN, KUALITAS DAGANG, KESESUAIAN UNTUK TUJUAN TERTENTU, JUDUL, VIRUS, DAN NON-PELANGGARAN. SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, FUTUREED PTE LTD TIDAK MEMBUAT PERNYATAAN, JAMINAN, ATAU JAMINAN BERKAITAN DENGAN KESESUAIAN, KEANDALAN, KETERSEDIAAN, KETEPATAN WAKTU, KUALITAS, AKURASI, ATAU KELENGKAPAN FUTUREED PTE LTD, DATA, INFORMASI, RECORD, OR HASIL YANG DIPEROLEH MELALUI ATAU AKIBAT DARI PENGGUNAAN FUTUREED PTE LTD, ATAU KEBENARAN ISI INFORMASI, UNTUK TUJUAN APAPUN. Tanpa pembatasan umum DARI HAL-HAL, SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, KCGA TIDAK MEMBUAT PERNYATAAN, JAMINAN, ATAU JAMINAN YANG FUTUREED PTE LTD AKAN MEMENUHI PERSYARATAN PENGGUNA ATAU HARAPAN, YANG FUTUREED PTE LTD AKAN BEBAS KESALAHAN, BAHWA CACAT ATAU KESALAHAN AKAN DIPERBAIKI, ATAU BAHWA DATA, INFORMASI, RECORDS ATAU HASIL LAIN YANG DIPEROLEH DARI PENGGUNAAN FUTUREED PTE LTD AKAN AKURAT ATAU TERPERCAYA UNTUK TUJUAN LAIN."
"TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, KCGA SHALL NOT BE LIABLE TO ANY USER, OR ANY OTHER PERSON FOR ANY SPECIAL, INCIDENTAL, INDIRECT, COLLATERAL, CONSEQUENTIAL, EXEMPLARY, OR PUNITIVE DAMAGES, WHETHER IN ANY ACTION OR CONTRACT, EQUITY, STRICT LIABILITY, TORT (INCLUDING, BUT NOT LIMITED TO, NEGLIGENCE) OR OTHER THEORY OF LIABILITY (INCLUDING, BUT NOT LIMITED TO, BREACH OF WARRANTY) ARISING OUT OF OR IN ANY WAY CONNECTED WITH OR RELATING TO THE USE OR PERFORMANCE OF OR INABILITY TO USE FUTUREED PTE LTD OR ANY ERROR, OMISSION OR INACCURACY CONTAINED IN, ANY DATA, INFORMATION, RECORD OR RESULTS OBTAINED THROUGH OR RESULTING FROM THE USE OF FUTUREED PTE LTD OR FROM ANY LOSS OR CORRUPTION OF DATA OR OTHER INFORMATION OR RECORD, EVEN IF KCGA HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES OR SUCH POSSIBILITY WAS REASONABLY FORESEEABLE INCLUDING (BUT NOT LIMITED TO) DAMAGES FOR LOSS OF USE, FOR DELAY, LOSS OF BUSINESS, LOSS OF REVENUE, PROFITS OR SAVINGS, BUSINESS INTERRUPTION LOSS, LOSS OR CORRUPTION OF DATA OR OTHER INFORMATION OR RECORD, LOSS OF PRIVACY, AND LOSS OF GOODWILL, AND LIABILITY TO THIRD PARTIES, ARISING OUT OF OR IN ANY WAY CONNECTED WITH OR RELATED TO THE USE OR PERFORMANCE OF OR INABILITY TO USE FUTUREED PTE LTD OR ARISING OUT OF OR IN ANY WAY CONNECTED WITH OR RELATING TO THE USE OR INABILITY TO USE ANY DATA OR OTHER INFORMATION, RECORD, OR RESULTS OBTAINED THROUGH OR RESULTING FROM THE USE OF OR INABILITY TO USE FUTUREED PTE LTD, ANY LOSS OR CORRUPTION OF DATA OR OTHER INFORMATION OR RECORD, OR ARISING FROM ANY FAILURE TO MEET ANY DUTY, INCLUDING (BUT NOT LIMITED TO) ANY DUTY OF GOOD FAITH OR TO EXERCISE COMMERCIALLY REASONABLE CARE, OR ARISING OUT OF ANY COURSE OF DEALING, COURSE OF PERFORMANCE, USAGE OR TRADE, OR OTHERWISE, EVEN IF KCGA OR FUTUREED PTE LTD WAS ADVISED OF THE POSSIBILITY OF SUCH DAMAGES OR IF SUCH POSSIBILITY WAS REASONABLY FORESEEABLE.","SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, KCGA TIDAK DIBEBANKAN ATAS SEGALA KERUGIAN PENGGUNA YANG TERJADI SECARA TAK TERDUGA, TIDAK LANGSUNG, TAMBAHAN, KONSEKUENSIAL, PENGECUALIAN ATAU AKIBAT HUKUM, BAIK DALAM SEGALA AKSI ATAU KONTRAK, EKUITAS, KEWAJIBAN, KESALAHAN (TERMASUK TAPI TIDAK TERBATAS PADA KELALAIAN) ATAU TEORI KEWAJIBAN LAINNYA (TERMASUK TAPI TIDAK TERBATAS PADA PELANGGARAN JAMINAN) YANG MUNCUL DARI SEGALA CARA YANG BERHUBUNGAN DENGAN KETIDAKMAMPUAN PENGGUNAAN FUTUREED PTE LTD ATAU KESALAHAN, KELALAIAN ATAU KETIDAKAKURATAN LAINNYA YANG TERCANTUM DALAM SEGALA DATA, INFORMASI, REKAMAN ATAU HASIL YANG DIDAPAT MELALUI ATAU TERJADI DARI PENGGUNAAN FUTUREED PTE LTD, ATAU DARI SEGALA KEHILANGAN ATAU KERUSAKAN DATA, INFORMASI DAN REKAMAN, WALAUPUN KCGA TELAH DIBERITAHU MENGENAI KEMUNGKINAN KERUGIAN TERSEBUT ATAU KEMUNGKINAN KERUGIAN YANG BISA DIPREDIKSI TERMASUK (TAPI TIDAK TERBATAS PADA) KERUSAKAN AKIBAT PENYALAHGUNAAN, KETERLAMBATAN, KERUGIAN BISNIS, KERUGIAN PENDAPATAN, KEUNTUNGAN ATAU SIMPANAN, INTERUPSI BISNIS, KERUSAKAN DATA ATAU INFORMASI LAINNYA ATAU REKAMAN, KEHILANGAN PRIVASI DAN KEHILANGAN JASA DAN KERUGIAN TERHADAP PIHAK KETIGA YANG MUNCUL DARI SEGALA CARA YANG BERHUBUNGAN DENGAN PERFORMA ATAU KETIDAKMAMPUAN DALAM PENGGUNAAN FUTUREED PTE LTD ATAU KETIDAKMAMPUAN DALAM MENGGUNAKAN DATA, INFORMASI, REKAMAN ATAU YANG MUNCUL DARI KEGAGALAN UNTUK MEMENUHI TUGAS, TERMASUK (TAPI TIDAK TERBATAS PADA) KETULUSAN ATAU MELAKSANAKAN PERHATIAN YANG WAJAR SECARA KOMERSIAL, ATAU YANG MUNCUL DARI TRANSAKSI, PERFORMA, PENGGUNAAN ATAU PERDAGANGAN, ATAU DALAM KEADAAN LAIN, WALAUPUN KCGA TELAH DIBERITAHU MENGENAI KEMUNGKINAN KERUGIAN TERSEBUT ATAU KEMUNGKINAN KERUGIAN YANG BISA DIPREDIKSI.,","SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, KCGA TIDAK BERTANGGUNG JAWAB KEPADA PENGGUNA, ATAU ORANG LAIN ATAS KERUGIAN KHUSUS, INSIDENTAL, TIDAK LANGSUNG, AGUNAN, AKIBAT, CONTOH, ATAU KERUSAKAN HUKUMAN, BAIK DALAM SETIAP TINDAKAN ATAU KONTRAK, EKUITAS, KETAT KEWAJIBAN, KESALAHAN (TERMASUK, NAMUN TIDAK TERBATAS PADA, KELALAIAN) ATAU TEORI KEWAJIBAN LAINNYA (TERMASUK, NAMUN TIDAK TERBATAS PADA, PELANGGARAN JAMINAN) TIMBUL DARI ATAU DALAM CARA APAPUN TERKAIT DENGAN ATAU BERKAITAN DENGAN PENGGUNAAN ATAU KINERJA ATAU KETIDAKMAMPUAN PENGGUNAAN FUTURES PTE LTD ATAU KESALAHAN, KELALAIAN ATAU KETIDAKAKURATAN TERKANDUNG DALAM, SETIAP DATA, INFORMASI, REKOR ATAU HASIL YANG DIPEROLEH MELALUI ATAU AKIBAT DARI PENGGUNAAN FUTURES PTE LTD ATAU DARI KEHILANGAN ATAU KORUPSI DATA ATAU INFORMASI ATAU REKOR LAIN, BAHKAN JIKA KCGA TELAH DIBERITAHU TENTANG KEMUNGKINAN KERUSAKAN TERSEBUT ATAU KEMUNGKINAN TERSEBUT SECARA WAJAR TERMASUK (NAMUN TIDAK TERBATAS) KERUGIAN AKIBAT HILANGNYA PENGGUNAAN, UNTUK DELAY, KEHILANGAN BISNIS, KEHILANGAN PENDAPATAN, KEUNTUNGAN ATAU TABUNGAN, BISNIS INTERUPSI KEHILANGAN, KERUGIAN ATAU KORUPSI DATA ATAU INFORMASI ATAU REKOR LAIN, HILANGNYA PRIVASI, DAN KEHILANGAN GOODWILL, DAN KEWAJIBAN UNTUK PIHAK KETIGA, TIMBUL DARI ATAU DALAM CARA APAPUN TERKAIT DENGAN ATAU BERHUBUNGAN DENGAN PENGGUNAAN ATAU KINERJA ATAU KETIDAKMAMPUAN UNTUK MENGGUNAKAN FUTUREED PTE LTD ATAU TIMBUL DARI ATAU DALAM CARA APAPUN TERKAIT DENGAN ATAU BERKAITAN DENGAN PENGGUNAAN ATAU KETIDAKMAMPUAN UNTUK MENGGUNAKAN DATA ATAU INFORMASI LAINNYA, REKOR, ATAU HASIL YANG DIPEROLEH MELALUI ATAU AKIBAT DARI PENGGUNAAN ATAU KETIDAKMAMPUAN UNTUK MENGGUNAKAN FUTUREED PTE LTD, HILANGNYA ATAU KORUPSI DATA ATAU LAINNYA INFORMASI ATAU RECORD, OR TIMBUL DARI KEGAGALAN APAPUN UNTUK MEMENUHI KEWAJIBAN, TERMASUK (NAMUN TIDAK TERBATAS) SETIAP DUTY IMAN BAIK ATAU melakukan perawatan yang wajar secara komersial, ATAU TIMBUL DARI SETIAP KURSUS PENANGANAN, KINERJA, PENGGUNAAN ATAU PERDAGANGAN, ATAU LAINNYA, MESKIPUN KCGA OR FUTUREED PTE LTD WS DIBERITAHU TENTANG KEMUNGKINAN KERUSAKAN TERSEBUT ATAU JIKA KEMUNGKINAN TERSEBUT ADALAH WAJAR."
"TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, KCGA’S TOTAL LIABILITY AND OBLIGATION ARISING OUT OF OR IN ANY MANNER CONNECTED WITH OR RELATING TO THE CUSTOMER’S OR ANY USER’S USE OR INABILITY TO USE FUTUREED PTE LTD, OR THE RESULTS OBTAINED FROM THE USE OF FUTUREED PTE LTD IS LIMITED TO DIRECT DAMAGES WHICH SHALL NOT IN ANY EVENT EXCEED ONE HUNDRED SINGAPORE DOLLARS (S$100.00) IN THE AGGREGATE. TO THE MAXIMUM EXTEND PERMITTED BY APPLICABLE LAW, THIS LIMITATION APPLIES REGARDLESS AS TO WHETHER THE LIABILITY IS BASED ON BREACH OF CONTRACT, TORT (INCLUDING, BUT NOT LIMITED TO, NEGLIGENCE), STRICT LIABILITY, BREACH OF WARRANTY, OR ANY OTHER LEGAL THEORY.","SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, KEWAJIBAN DAN OBLIGASI DARIPADA KCGA YANG MUNCUL DARI ATAU DISEBABKAN OLEH HAL YANG BERTALIAN ATAU BERHUBUNGAN DENGAN KETIDAKMAMPUAN PELANGGAN ATAU PENGGUNA DALAM MENGGUNAKAN FUTUREED PTE LTD, ATAU HASIL YANG DIPEROLEH DARI PENGGUNAAN FUTUREED PTD LTE, DIBATASI KEPADA KERUSAKAN LANGSUNG YANG TIDAK MELEBIHI TOTAL SERATUS DOLLAR SINGAPURA (S$100.00).SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, BATASAN INI MENCAKUP PELANGGARAN KONTRAK, KESALAHAN (TERMASUK TAPI TIDAK TERBATAS PADA KELALAIAN), KEWAJIBAN LANGSUNG, PELANGGARAN JAMINAN, ATAU TEORI LEGAL LAINNYA.","SEJAUH DIIZINKAN OLEH HUKUM YANG BERLAKU, KCGA TOTAL KEWAJIBAN DAN KEWAJIBAN MUNCUL DARI ATAU DALAM CARA APAPUN TERKAIT DENGAN ATAU BERKAITAN DENGAN'S PELANGGAN ATAU PENGGUNAAN SETIAP PENGGUNA ATAU KETIDAKMAMPUAN UNTUK MENGGUNAKAN FUTURES PTE LTD, ATAU HASIL YANG DIPEROLEH DARI PENGGUNAAN FUTUREED PTE LTD TERBATAS LANGSUNG KERUSAKAN YANG AKAN TIDAK DALAM SETIAP EVENT MELEBIHI SERATUS SINGAPORE DOLLAR (S $ 100,00) secara agregat. ATAS MAKSIMUM memperpanjang DIIZINKAN OLEH HUKUM YANG BERLAKU, BATASAN INI BERLAKU TANPA AS APAKAH KEWAJIBAN INI BERDASARKAN PELANGGARAN KONTRAK, WANPRESTASI (TERMASUK, NAMUN TIDAK TERBATAS PADA, KELALAIAN), KEWAJIBAN KETAT, PELANGGARAN JAMINAN, ATAU TEORI HUKUM LAINNYA. ."
